Elapsed Time,Total execs,Unique samples,Crashes,Hangs,Offsets,Execs/s,Fuzzing sample,Instr CoreSVG,Instr ImageIO,Instr XCTTargetBootstrap
00h 06m 39s,20515,1375,0,342,36876,47,,245760,3678208,24576
00h 06m 43s,20565,1375,0,344,36876,50,,245760,3678208,24576
00h 06m 43s,20658,1379,0,346,37017,93,,245760,3678208,24576
00h 06m 43s,20715,1380,0,346,37019,57,,,,
00h 06m 43s,20732,1380,0,346,37019,17,,245760,3678208,24576
00h 06m 43s,20744,1380,0,347,37019,12,,245760,3678208,24576
00h 06m 45s,20761,1380,0,349,37019,17,,245760,3678208,24576
00h 06m 47s,20821,1381,0,352,37022,60,,245760,3678208,24576
00h 06m 47s,20897,1384,0,353,37025,76,,245760,3678208,24576
00h 06m 47s,20975,1384,0,353,37025,78,,245760,3678208,24576
00h 06m 52s,21021,1385,0,355,37026,46,,245760,3678208,24576
00h 06m 52s,21048,1385,0,355,37026,27,,245760,3678208,24576
00h 06m 52s,21058,1385,0,357,37026,10,,245760,3678208,24576
00h 06m 52s,21085,1386,0,357,37027,27,,245760,3678208,24576
00h 06m 57s,21120,1386,0,360,37027,35,,245760,3678208,24576
00h 06m 57s,21170,1389,0,362,37031,50,,245760,3678208,24576
00h 06m 57s,21180,1389,0,362,37031,10,,245760,3678208,24576
00h 06m 57s,21197,1389,0,363,37031,17,,245760,3678208,24576
00h 06m 57s,21207,1389,0,365,37031,10,,245760,3678208,24576
00h 06m 57s,21223,1390,0,368,37032,16,,245760,3678208,24576
00h 07m 00s,21276,1390,0,369,37032,53,,245760,3678208,24576
00h 07m 00s,21330,1391,0,369,37036,54,,245760,3678208,24576
00h 07m 06s,21394,1391,0,371,37036,64,,245760,3678208,24576
00h 07m 06s,21423,1392,0,373,37038,29,,245760,3678208,24576
00h 07m 06s,21435,1392,0,374,37038,12,,245760,3678208,24576
00h 07m 06s,21442,1392,0,374,37038,7,,245760,3678208,24576
00h 07m 06s,21448,1392,0,375,37038,6,,245760,3678208,24576
00h 07m 06s,21477,1392,0,379,37038,29,,245760,3678208,24576
00h 07m 06s,21498,1392,0,380,37038,21,,245760,3678208,24576
00h 07m 12s,21521,1392,0,381,37038,23,,245760,3678208,24576
00h 07m 12s,21564,1393,0,381,37040,43,,245760,3678208,24576
00h 07m 12s,21594,1393,0,385,37040,30,,245760,3678208,24576
00h 07m 12s,21628,1394,0,386,37041,34,,245760,3678208,24576
00h 07m 12s,21640,1395,0,386,37043,12,,,,
00h 07m 13s,21640,1395,0,386,37043,0,,245760,3678208,24576
00h 07m 13s,21689,1395,0,390,37043,49,,245760,3678208,24576
00h 07m 19s,21784,1401,0,391,37085,95,,245760,3678208,24576
00h 07m 19s,21841,1404,0,393,37093,57,,245760,3678208,24576
00h 07m 19s,21869,1405,0,393,37094,28,,,,
00h 07m 19s,21869,1405,0,393,37094,0,,245760,3678208,24576
00h 07m 19s,21882,1405,0,394,37094,13,,245760,3678208,24576
00h 07m 22s,21908,1405,0,398,37094,26,,245760,3678208,24576
00h 07m 22s,21951,1405,0,400,37094,43,,245760,3678208,24576
00h 07m 22s,22009,1406,0,400,37095,58,,245760,3678208,24576
00h 07m 22s,22045,1407,0,400,37096,36,,245760,3678208,24576
00h 07m 24s,22061,1407,0,402,37096,16,,245760,3678208,24576
00h 07m 26s,22140,1410,0,404,37143,79,,245760,3678208,24576
00h 07m 26s,22209,1410,0,405,37143,69,,245760,3678208,24576
00h 07m 26s,22259,1411,0,406,37148,50,,245760,3678208,24576
00h 07m 29s,22324,1412,0,407,37157,65,,245760,3678208,24576
00h 07m 29s,22386,1414,0,407,37160,62,,245760,3678208,24576
00h 07m 32s,22464,1416,0,409,37162,78,,245760,3678208,24576
00h 07m 32s,22511,1417,0,410,37163,47,,245760,3678208,24576
00h 07m 32s,22571,1417,0,411,37163,60,,245760,3678208,24576
00h 07m 32s,22600,1418,0,411,37166,29,,245760,3678208,24576
00h 07m 35s,22604,1418,0,413,37166,4,,245760,3678208,24576
00h 07m 35s,22660,1418,0,415,37166,56,,245760,3678208,24576
00h 07m 35s,22697,1418,0,417,37166,37,,245760,3678208,24576
00h 07m 39s,22744,1421,0,417,37169,47,,245760,3678208,24576
00h 07m 39s,22768,1422,0,418,37170,24,,245760,3678208,24576
00h 07m 39s,22797,1422,0,419,37170,29,,245760,3678208,24576
00h 07m 42s,22832,1424,0,421,37175,35,,245760,3678208,24576
00h 07m 42s,22878,1426,0,423,37202,46,,245760,3678208,24576
00h 07m 42s,22912,1426,0,424,37202,34,,245760,3678208,24576
00h 07m 44s,22972,1427,0,424,37207,60,,245760,3678208,24576
00h 07m 44s,23056,1428,0,427,37210,84,,245760,3678208,24576
00h 07m 44s,23095,1431,0,428,37217,39,,245760,3678208,24576
00h 07m 46s,23155,1433,0,428,37228,60,,245760,3678208,24576
00h 07m 50s,23237,1435,0,429,37235,82,,245760,3678208,24576
00h 07m 50s,23313,1437,0,431,37238,76,,245760,3678208,24576
00h 07m 50s,23377,1437,0,432,37238,64,,245760,3678208,24576
00h 07m 50s,23412,1437,0,432,37238,35,,,,
00h 07m 53s,23412,1437,0,432,37238,0,,245760,3678208,24576
00h 07m 53s,23425,1437,0,434,37238,13,,245760,3678208,24576
00h 07m 53s,23479,1440,0,438,37241,54,,245760,3678208,24576
00h 07m 56s,23534,1441,0,439,37242,55,,245760,3678208,24576
00h 07m 56s,23571,1441,0,439,37242,37,,245760,3678208,24576
00h 07m 56s,23601,1442,0,440,37245,30,,245760,3678208,24576
00h 07m 57s,23628,1442,0,441,37245,27,,245760,3678208,24576
00h 07m 57s,23699,1444,0,444,37247,71,,245760,3678208,24576
00h 08m 03s,23804,1447,0,445,37253,105,,245760,3678208,24576
00h 08m 03s,23863,1449,0,446,37258,59,,245760,3678208,24576
00h 08m 03s,23928,1452,0,446,37264,65,,,,
00h 08m 03s,23928,1452,0,446,37264,0,,245760,3678208,24576
00h 08m 03s,23931,1452,0,449,37264,3,,245760,3678208,24576
00h 08m 03s,23941,1452,0,449,37264,10,,245760,3678208,24576
00h 08m 07s,23948,1452,0,452,37264,7,,245760,3678208,24576
00h 08m 07s,23999,1453,0,453,37267,51,,245760,3678208,24576
00h 08m 07s,24037,1454,0,454,37268,38,,245760,3678208,24576
00h 08m 09s,24064,1454,0,456,37270,27,,245760,3678208,24576
00h 08m 09s,24120,1456,0,458,37272,56,,245760,3678208,24576
00h 08m 09s,24182,1456,0,459,37272,62,,245760,3678208,24576
00h 08m 15s,24232,1459,0,459,37275,50,,245760,3678208,24576
00h 08m 15s,24278,1460,0,461,37277,46,,245760,3678208,24576
00h 08m 15s,24302,1460,0,461,37277,24,,245760,3678208,24576
00h 08m 15s,24312,1460,0,462,37277,10,,245760,3678208,24576
00h 08m 15s,24322,1460,0,464,37277,10,,245760,3678208,24576
00h 08m 18s,24350,1460,0,466,37277,28,,245760,3678208,24576
00h 08m 18s,24374,1461,0,468,37281,24,,245760,3678208,24576
00h 08m 18s,24404,1463,0,469,37300,30,,245760,3678208,24576
00h 08m 18s,24437,1463,0,470,37300,33,,245760,3678208,24576
00h 08m 23s,24483,1465,0,473,37302,46,,245760,3678208,24576
00h 08m 23s,24510,1466,0,473,37320,27,,245760,3678208,24576
00h 08m 23s,24552,1468,0,475,37326,42,,,,
00h 08m 23s,24556,1468,0,475,37326,4,,245760,3678208,24576
00h 08m 26s,24564,1468,0,478,37326,8,,245760,3678208,24576
00h 08m 26s,24620,1469,0,479,37347,56,,245760,3678208,24576
00h 08m 26s,24644,1469,0,481,37347,24,,245760,3678208,24576
00h 08m 29s,24716,1469,0,482,37347,72,,245760,3678208,24576
00h 08m 29s,24767,1471,0,482,37349,51,,245760,3678208,24576
00h 08m 29s,24801,1473,0,485,37352,34,,245760,3678208,24576
00h 08m 34s,24857,1473,0,485,37352,56,,245760,3678208,24576
00h 08m 34s,24901,1473,0,486,37352,44,,245760,3678208,24576
00h 08m 34s,24933,1474,0,487,37353,32,,245760,3678208,24576
00h 08m 34s,24951,1474,0,489,37353,18,,245760,3678208,24576
00h 08m 34s,24986,1474,0,490,37353,35,,245760,3678208,24576
00h 08m 34s,25001,1474,0,491,37353,15,,245760,3678208,24576
00h 08m 37s,25009,1474,0,493,37353,8,,245760,3678208,24576
00h 08m 37s,25075,1475,0,495,37355,66,,245760,3678208,24576
00h 08m 40s,25120,1475,0,496,37355,45,,245760,3678208,24576
00h 08m 40s,25162,1476,0,498,37356,42,,245760,3678208,24576
00h 08m 40s,25214,1477,0,498,37357,52,,245760,3678208,24576
00h 08m 43s,25243,1478,0,500,37359,29,,245760,3678208,24576
00h 08m 43s,25285,1478,0,502,37359,42,,245760,3678208,24576
00h 08m 43s,25357,1479,0,502,37360,72,,245760,3678208,24576
00h 08m 47s,25406,1481,0,504,37380,49,,245760,3678208,24576
00h 08m 47s,25448,1483,0,505,37390,42,,245760,3678208,24576
00h 08m 47s,25461,1483,0,505,37390,13,,245760,3678208,24576
00h 08m 47s,25485,1483,0,507,37390,24,,245760,3678208,24576
00h 08m 51s,25522,1484,0,509,37392,37,,245760,3678208,24576
00h 08m 51s,25565,1485,0,510,37400,43,,245760,3678208,24576
00h 08m 51s,25599,1485,0,512,37400,34,,245760,3678208,24576
00h 08m 51s,25630,1486,0,512,37412,31,,245760,3678208,24576
00h 08m 56s,25664,1487,0,514,37413,34,,245760,3678208,24576
00h 08m 56s,25707,1487,0,517,37413,43,,245760,3678208,24576
00h 08m 56s,25732,1487,0,517,37413,25,,245760,3678208,24576
00h 08m 56s,25750,1487,0,518,37413,18,,245760,3678208,24576
00h 08m 56s,25753,1487,0,519,37413,3,,245760,3678208,24576
00h 09m 00s,25778,1487,0,522,37413,25,,245760,3678208,24576
00h 09m 00s,25804,1487,0,523,37413,26,,245760,3678208,24576
00h 09m 00s,25832,1487,0,525,37413,28,,245760,3678208,24576
00h 09m 00s,25856,1488,0,525,37419,24,,245760,3678208,24576
00h 09m 01s,25911,1490,0,527,37422,55,,245760,3678208,24576
00h 09m 03s,26009,1491,0,529,37434,98,,245760,3678208,24576
00h 09m 03s,26068,1491,0,531,37434,59,,245760,3678208,24576
00h 09m 06s,26166,1492,0,531,37436,98,,245760,3678208,24576
00h 09m 06s,26215,1493,0,531,37438,49,,245760,3678208,24576
00h 09m 06s,26243,1493,0,533,37438,28,,245760,3678208,24576
00h 09m 06s,26281,1494,0,533,37440,38,,245760,3678208,24576
00h 09m 09s,26324,1494,0,535,37440,43,,245760,3678208,24576
00h 09m 09s,26385,1495,0,536,37442,61,,245760,3678208,24576
00h 09m 12s,26409,1496,0,537,37443,24,,245760,3678208,24576
00h 09m 12s,26481,1497,0,539,37444,72,,245760,3678208,24576
00h 09m 12s,26523,1497,0,539,37444,42,,245760,3678208,24576
00h 09m 12s,26556,1497,0,542,37444,33,,245760,3678208,24576
00h 09m 15s,26581,1497,0,542,37444,25,,245760,3678208,24576
00h 09m 15s,26619,1497,0,543,37444,38,,245760,3678208,24576
00h 09m 18s,26652,1497,0,545,37444,33,,245760,3678208,24576
00h 09m 18s,26719,1498,0,547,37446,67,,245760,3678208,24576
00h 09m 18s,26783,1498,0,548,37446,64,,245760,3678208,24576
00h 09m 23s,26824,1500,0,548,37450,41,,245760,3678208,24576
00h 09m 23s,26858,1503,0,549,37455,34,,245760,3678208,24576
00h 09m 23s,26862,1503,0,552,37455,4,,245760,3678208,24576
00h 09m 23s,26904,1503,0,552,37455,42,,245760,3678208,24576
00h 09m 23s,26943,1503,0,553,37455,39,,245760,3678208,24576
00h 09m 29s,26953,1503,0,556,37455,10,,245760,3678208,24576
00h 09m 29s,26970,1503,0,556,37455,17,,245760,3678208,24576
00h 09m 29s,26999,1505,0,558,37457,29,,245760,3678208,24576
00h 09m 29s,27040,1505,0,559,37457,41,,245760,3678208,24576
00h 09m 29s,27079,1505,0,560,37457,39,,245760,3678208,24576
00h 09m 29s,27090,1505,0,561,37457,11,,245760,3678208,24576
00h 09m 32s,27097,1505,0,563,37457,7,,245760,3678208,24576
00h 09m 32s,27125,1505,0,563,37457,28,,245760,3678208,24576
00h 09m 32s,27164,1507,0,566,37461,39,,245760,3678208,24576
00h 09m 35s,27229,1508,0,568,37462,65,,245760,3678208,24576
00h 09m 35s,27262,1508,0,568,37462,33,,245760,3678208,24576
00h 09m 35s,27306,1509,0,568,37464,44,,245760,3678208,24576
00h 09m 36s,27368,1509,0,569,37464,62,,245760,3678208,24576
00h 09m 39s,27451,1509,0,571,37464,83,,245760,3678208,24576
00h 09m 39s,27522,1509,0,573,37464,71,,245760,3678208,24576
00h 09m 39s,27598,1510,0,573,37466,76,,245760,3678208,24576
00h 09m 43s,27645,1512,0,573,37468,47,,245760,3678208,24576
00h 09m 43s,27661,1513,0,574,37489,16,,245760,3678208,24576
00h 09m 43s,27706,1513,0,576,37489,45,,245760,3678208,24576
00h 09m 43s,27730,1513,0,577,37489,24,,245760,3678208,24576
00h 09m 45s,27760,1513,0,578,37489,30,,245760,3678208,24576
00h 09m 45s,27831,1514,0,581,37490,71,,245760,3678208,24576
00h 09m 48s,27860,1515,0,581,37492,29,,245760,3678208,24576
00h 09m 48s,27909,1516,0,583,37493,49,,245760,3678208,24576
00h 09m 48s,27943,1517,0,583,37494,34,,245760,3678208,24576
00h 09m 51s,27960,1518,0,586,37497,17,,245760,3678208,24576
00h 09m 51s,28028,1519,0,588,37499,68,,245760,3678208,24576
00h 09m 51s,28081,1522,0,589,37503,53,,245760,3678208,24576
00h 09m 54s,28118,1523,0,590,37510,37,,245760,3678208,24576
00h 09m 54s,28158,1524,0,590,37511,40,,245760,3678208,24576
00h 09m 54s,28189,1524,0,593,37511,31,,245760,3678208,24576
00h 09m 58s,28247,1524,0,594,37511,58,,245760,3678208,24576
00h 09m 58s,28303,1525,0,595,37512,56,,245760,3678208,24576
00h 09m 58s,28328,1525,0,596,37512,25,,245760,3678208,24576
00h 09m 58s,28375,1525,0,597,37512,47,,245760,3678208,24576
